origin,destination,date,airline,departure_time,arrival_time,duration,stops,price
Colombo,Dubai,2026-04-20,Emirates,"10:05 AM
 – 
12:55 PM",10:05 AM,,Nonstop,$417
Colombo,Dubai,2026-04-20,Emirates,"10:05 PM
 – 
12:55 AM+1",10:05 PM,,Nonstop,$417
Colombo,Dubai,2026-04-20,flydubaiEmirates,"9:10 AM
 – 
12:20 PM",9:10 AM,,Nonstop,$444
Colombo,Dubai,2026-04-20,"SriLankan, Austrian, Eurowings","6:55 PM
 – 
6:40 AM+2",6:55 PM,,3 stops,"$4,298"
Colombo,Dubai,2026-04-21,Air Arabia,"3:10 AM
 – 
6:00 AM",3:10 AM,,Nonstop,$340
Colombo,Dubai,2026-04-21,Air Arabia,"5:20 AM
 – 
8:10 AM",5:20 AM,,Nonstop,$340
Colombo,Dubai,2026-04-21,Emirates,"2:55 AM
 – 
5:50 AM",2:55 AM,,Nonstop,$409
Colombo,Dubai,2026-04-21,Air Arabia,"3:05 PM
 – 
5:55 PM",3:05 PM,,Nonstop,$340
Colombo,Dubai,2026-04-21,Air India,"5:05 PM
 – 
12:10 PM+1",5:05 PM,,1 stop,$386
Colombo,Dubai,2026-04-21,SriLankan,"6:30 PM
 – 
9:40 PM",6:30 PM,,Nonstop,$403
Colombo,Dubai,2026-04-21,flydubaiEmirates,"2:05 AM
 – 
5:15 AM",2:05 AM,,Nonstop,$410
Colombo,Dubai,2026-04-21,flydubaiEmirates,"5:35 PM
 – 
8:45 PM",5:35 PM,,Nonstop,$410
Colombo,Dubai,2026-04-21,Emirates,"10:05 AM
 – 
12:55 PM",10:05 AM,,Nonstop,$422
Colombo,Dubai,2026-04-21,Emirates,"10:05 PM
 – 
12:55 AM+1",10:05 PM,,Nonstop,$422
Colombo,Dubai,2026-04-21,SriLankan,"3:00 PM
 – 
6:10 PM",3:00 PM,,Nonstop,$423
Colombo,Dubai,2026-04-21,flydubaiEmirates,"9:10 AM
 – 
12:20 PM",9:10 AM,,Nonstop,$444
Colombo,Dubai,2026-04-22,Air Arabia,"3:10 AM
 – 
6:00 AM",3:10 AM,,Nonstop,$340
Colombo,Dubai,2026-04-22,FitsAir,"6:55 PM
 – 
10:15 PM",6:55 PM,,Nonstop,$358
Colombo,Dubai,2026-04-22,flydubaiEmirates,"2:05 AM
 – 
5:15 AM",2:05 AM,,Nonstop,$370
Colombo,Dubai,2026-04-22,SriLankan,"1:50 PM
 – 
5:00 PM",1:50 PM,,Nonstop,$382
Colombo,Dubai,2026-04-22,Emirates,"2:55 AM
 – 
5:50 AM",2:55 AM,,Nonstop,$409
Colombo,Dubai,2026-04-22,Air Arabia,"5:20 AM
 – 
8:10 AM",5:20 AM,,Nonstop,$354
Colombo,Dubai,2026-04-22,flydubaiEmirates,"7:15 PM
 – 
10:30 PM",7:15 PM,,Nonstop,$370
Colombo,Dubai,2026-04-22,SriLankan,"6:30 PM
 – 
9:40 PM",6:30 PM,,Nonstop,$382
Colombo,Dubai,2026-04-22,Emirates,"10:05 PM
 – 
12:55 AM+1",10:05 PM,,Nonstop,$409
Colombo,Dubai,2026-04-22,Emirates,"10:05 AM
 – 
12:55 PM",10:05 AM,,Nonstop,$422
Colombo,Dubai,2026-04-22,flydubaiEmirates,"9:10 AM
 – 
12:20 PM",9:10 AM,,Nonstop,$444
Colombo,Dubai,2026-04-22,"SriLankan, Austrian, Eurowings","6:55 PM
 – 
6:40 AM+2",6:55 PM,,3 stops,"$4,578"
Colombo,Dubai,2026-04-22,"SriLankan, Austrian, Eurowings","6:55 PM
 – 
6:40 AM+2",6:55 PM,,3 stops,"$4,578"
Colombo,Singapore,2026-02-22,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$776
Colombo,Singapore,2026-02-22,Singapore Airlines,"12:45 AM
 – 
7:15 AM",12:45 AM,,Nonstop,$877
Colombo,Singapore,2026-02-22,Singapore Airlines,"12:15 PM
 – 
6:50 PM",12:15 PM,,Nonstop,$939
Colombo,Singapore,2026-02-22,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,"$1,036"
Colombo,Singapore,2026-02-22,Etihad,"9:30 PM
 – 
9:35 AM+2",9:30 PM,,1 stop,$677
Colombo,Singapore,2026-02-22,Emirates,"9:50 PM
 – 
1:35 PM+1",9:50 PM,,1 stop,$744
Colombo,Singapore,2026-02-22,AirAsia,"10:50 PM
 – 
8:20 AM+1",10:50 PM,,1 stop,$750
Colombo,Singapore,2026-02-22,AirAsia,"10:25 AM
 – 
7:40 PM",10:25 AM,,1 stop,$843
Colombo,Singapore,2026-02-23,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$605
Colombo,Singapore,2026-02-23,AirAsia,"10:50 PM
 – 
9:05 AM+1",10:50 PM,,1 stop,$621
Colombo,Singapore,2026-02-23,SriLankan,"12:10 PM
 – 
6:40 PM",12:10 PM,,Nonstop,$966
Colombo,Singapore,2026-02-23,Air India,"8:20 AM
 – 
6:55 PM+1",8:20 AM,,1 stop,$657
Colombo,Singapore,2026-02-23,AirAsia,"10:25 AM
 – 
9:55 PM",10:25 AM,,1 stop,$677
Colombo,Singapore,2026-02-23,AirAsia,"10:25 AM
 – 
7:40 PM",10:25 AM,,1 stop,$703
Colombo,Singapore,2026-02-23,Emirates,"9:50 PM
 – 
1:35 PM+1",9:50 PM,,1 stop,$733
Colombo,Singapore,2026-02-23,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,"$1,347"
Colombo,Singapore,2026-02-24,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$484
Colombo,Singapore,2026-02-24,Air India,"5:05 PM
 – 
7:00 AM+1",5:05 PM,,1 stop,$510
Colombo,Singapore,2026-02-24,Singapore Airlines,"12:45 AM
 – 
7:15 AM",12:45 AM,,Nonstop,$741
Colombo,Singapore,2026-02-24,Air India,"8:20 AM
 – 
6:55 PM+1",8:20 AM,,1 stop,$404
Colombo,Singapore,2026-02-24,Air India,"8:20 AM
 – 
9:45 PM",8:20 AM,,1 stop,$510
Colombo,Singapore,2026-02-24,AirAsia,"10:25 AM
 – 
7:40 PM",10:25 AM,,1 stop,$584
Colombo,Singapore,2026-02-24,Thai AirAsia,"11:20 PM
 – 
10:30 AM+1",11:20 PM,,1 stop,$696
Colombo,Singapore,2026-02-24,Singapore Airlines,"12:15 PM
 – 
6:50 PM",12:15 PM,,Nonstop,$891
Colombo,Singapore,2026-02-24,SriLankan,"12:10 PM
 – 
6:40 PM",12:10 PM,,Nonstop,"$1,036"
Colombo,Singapore,2026-02-25,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$504
Colombo,Singapore,2026-02-25,AirAsia,"10:25 AM
 – 
7:40 PM",10:25 AM,,1 stop,$515
Colombo,Singapore,2026-02-25,Singapore Airlines,"12:45 AM
 – 
7:15 AM",12:45 AM,,Nonstop,$617
Colombo,Singapore,2026-02-25,SriLankan,"12:10 PM
 – 
6:40 PM",12:10 PM,,Nonstop,$684
Colombo,Singapore,2026-02-25,Air India,"8:20 AM
 – 
6:55 PM+1",8:20 AM,,1 stop,$429
Colombo,Singapore,2026-02-25,THAI,"1:00 AM
 – 
11:15 AM",1:00 AM,,1 stop,$732
Colombo,Singapore,2026-02-25,Thai AirAsia,"11:20 PM
 – 
10:30 AM+1",11:20 PM,,1 stop,$850
Colombo,Singapore,2026-02-25,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,$900
Colombo,Singapore,2026-02-26,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$483
Colombo,Singapore,2026-02-26,SriLankan,"12:10 PM
 – 
6:40 PM",12:10 PM,,Nonstop,$512
Colombo,Singapore,2026-02-26,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,$551
Colombo,Singapore,2026-02-26,Singapore Airlines,"12:45 AM
 – 
7:15 AM",12:45 AM,,Nonstop,$676
Colombo,Singapore,2026-02-26,Air India,"8:20 AM
 – 
6:55 PM+1",8:20 AM,,1 stop,$444
Colombo,Singapore,2026-02-26,AirAsia,"10:25 AM
 – 
7:40 PM",10:25 AM,,1 stop,$496
Colombo,Singapore,2026-02-26,Thai AirAsia,"11:20 PM
 – 
10:30 AM+1",11:20 PM,,1 stop,$647
Colombo,Singapore,2026-02-26,Singapore Airlines,"12:15 PM
 – 
6:50 PM",12:15 PM,,Nonstop,$741
Colombo,Singapore,2026-02-27,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$483
Colombo,Singapore,2026-02-27,SriLankan,"12:10 PM
 – 
6:40 PM",12:10 PM,,Nonstop,$487
Colombo,Singapore,2026-02-27,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,$531
Colombo,Singapore,2026-02-27,Singapore Airlines,"12:45 AM
 – 
7:15 AM",12:45 AM,,Nonstop,$617
Colombo,Singapore,2026-02-27,AirAsia,"10:25 AM
 – 
7:40 PM",10:25 AM,,1 stop,$471
Colombo,Singapore,2026-02-27,Air India,"8:20 AM
 – 
6:55 PM+1",8:20 AM,,1 stop,$519
Colombo,Singapore,2026-02-27,Etihad,"4:20 PM
 – 
9:35 AM+1",4:20 PM,,1 stop,$641
Colombo,Singapore,2026-02-27,"SriLankan, Malaysia Airlines","7:40 AM
 – 
4:40 PM",7:40 AM,,1 stop,$678
Colombo,Singapore,2026-02-27,Air India,"5:05 PM
 – 
7:00 AM+1",5:05 PM,,1 stop,$690
Colombo,Singapore,2026-02-28,AirAsia,"10:25 AM
 – 
7:40 PM",10:25 AM,,1 stop,$439
Colombo,Singapore,2026-02-28,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$449
Colombo,Singapore,2026-02-28,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,$502
Colombo,Singapore,2026-02-28,SriLankan,"12:10 PM
 – 
6:40 PM",12:10 PM,,Nonstop,$520
Colombo,Singapore,2026-02-28,Singapore Airlines,"12:45 AM
 – 
7:15 AM",12:45 AM,,Nonstop,$645
Colombo,Singapore,2026-02-28,Air India,"8:20 AM
 – 
6:55 PM+1",8:20 AM,,1 stop,$429
Colombo,Singapore,2026-02-28,Air India,"8:20 AM
 – 
9:45 PM",8:20 AM,,1 stop,$510
Colombo,Singapore,2026-02-28,Air India,"5:05 PM
 – 
7:00 AM+1",5:05 PM,,1 stop,$574
Colombo,Singapore,2026-02-28,Etihad,"4:20 PM
 – 
9:35 AM+1",4:20 PM,,1 stop,$735
Colombo,Singapore,2026-03-01,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,$424
Colombo,Singapore,2026-03-01,Singapore Airlines,"12:15 PM
 – 
6:50 PM",12:15 PM,,Nonstop,$479
Colombo,Singapore,2026-03-01,Singapore Airlines,"12:45 AM
 – 
7:15 AM",12:45 AM,,Nonstop,$513
Colombo,Singapore,2026-03-01,Air India,"8:20 AM
 – 
6:55 PM+1",8:20 AM,,1 stop,$429
Colombo,Singapore,2026-03-01,Air India,"8:20 AM
 – 
9:45 PM",8:20 AM,,1 stop,$459
Colombo,Singapore,2026-03-01,Air India,"4:00 PM
 – 
9:15 AM+1",4:00 PM,,1 stop,$510
Colombo,Singapore,2026-03-01,Air India,"5:05 PM
 – 
7:00 AM+1",5:05 PM,,1 stop,$574
Colombo,Singapore,2026-03-01,Etihad,"4:20 PM
 – 
9:35 AM+1",4:20 PM,,1 stop,$597
Colombo,Singapore,2026-03-01,SriLankan,"12:10 PM
 – 
6:40 PM",12:10 PM,,Nonstop,$601
Colombo,Singapore,2026-03-01,"SriLankan, Malaysia Airlines","7:40 AM
 – 
4:40 PM",7:40 AM,,1 stop,"$1,405"
Colombo,Singapore,2026-03-02,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,$411
Colombo,Singapore,2026-03-02,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$382
Colombo,Singapore,2026-03-02,AirAsia,"10:25 AM
 – 
7:40 PM",10:25 AM,,1 stop,$387
Colombo,Singapore,2026-03-02,Air India,"5:05 PM
 – 
6:55 PM+1",5:05 PM,,1 stop,$404
Colombo,Singapore,2026-03-02,SriLankan,"12:10 PM
 – 
6:40 PM",12:10 PM,,Nonstop,$487
Colombo,Singapore,2026-03-02,Singapore Airlines,"12:45 AM
 – 
7:15 AM",12:45 AM,,Nonstop,$611
Colombo,Singapore,2026-03-03,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$285
Colombo,Singapore,2026-03-03,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,$411
Colombo,Singapore,2026-03-03,SriLankan,"12:10 PM
 – 
6:40 PM",12:10 PM,,Nonstop,$424
Colombo,Singapore,2026-03-03,Singapore Airlines,"12:15 PM
 – 
6:50 PM",12:15 PM,,Nonstop,$560
Colombo,Singapore,2026-03-03,AirAsia,"10:25 AM
 – 
7:40 PM",10:25 AM,,1 stop,$396
Colombo,Singapore,2026-03-03,Air India,"5:05 PM
 – 
7:00 AM+1",5:05 PM,,1 stop,$551
Colombo,Singapore,2026-03-03,Etihad,"4:20 PM
 – 
9:35 AM+1",4:20 PM,,1 stop,$597
Colombo,Singapore,2026-03-03,Singapore Airlines,"12:45 AM
 – 
7:15 AM",12:45 AM,,Nonstop,$645
Colombo,Singapore,2026-03-04,Singapore Airlines,"12:45 AM
 – 
7:15 AM",12:45 AM,,Nonstop,$390
Colombo,Singapore,2026-03-04,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$392
Colombo,Singapore,2026-03-04,AirAsia,"10:25 AM
 – 
7:40 PM",10:25 AM,,1 stop,$393
Colombo,Singapore,2026-03-04,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,$411
Colombo,Singapore,2026-03-04,SriLankan,"12:10 PM
 – 
6:40 PM",12:10 PM,,Nonstop,$411
Colombo,Singapore,2026-03-04,Air India,"7:15 PM
 – 
9:45 PM+1",7:15 PM,,1 stop,$444
Colombo,Singapore,2026-03-04,Air India,"7:15 PM
 – 
6:55 PM+1",7:15 PM,,1 stop,$475
Colombo,Singapore,2026-03-04,"SriLankan, Malaysia Airlines","7:30 AM
 – 
4:40 PM",7:30 AM,,1 stop,$645
Colombo,Singapore,2026-03-05,Singapore Airlines,"12:15 PM
 – 
6:50 PM",12:15 PM,,Nonstop,$331
Colombo,Singapore,2026-03-05,Singapore Airlines,"12:45 AM
 – 
7:15 AM",12:45 AM,,Nonstop,$348
Colombo,Singapore,2026-03-05,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$379
Colombo,Singapore,2026-03-05,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,$411
Colombo,Singapore,2026-03-05,SriLankan,"12:10 PM
 – 
6:40 PM",12:10 PM,,Nonstop,$411
Colombo,Singapore,2026-03-05,Air India,"5:05 PM
 – 
9:20 AM+1",5:05 PM,,1 stop,$494
Colombo,Singapore,2026-03-05,Air India,"5:05 PM
 – 
7:00 AM+1",5:05 PM,,1 stop,$525
Colombo,Singapore,2026-03-05,Etihad,"4:20 PM
 – 
9:35 AM+1",4:20 PM,,1 stop,$567
Colombo,Singapore,2026-03-06,AirAsia,"10:25 AM
 – 
7:40 PM",10:25 AM,,1 stop,$276
Colombo,Singapore,2026-03-06,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$305
Colombo,Singapore,2026-03-06,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,$411
Colombo,Singapore,2026-03-06,SriLankan,"12:10 PM
 – 
6:40 PM",12:10 PM,,Nonstop,$411
Colombo,Singapore,2026-03-06,Singapore Airlines,"12:45 AM
 – 
7:15 AM",12:45 AM,,Nonstop,$447
Colombo,Singapore,2026-03-06,Air India,"5:05 PM
 – 
9:20 AM+1",5:05 PM,,1 stop,$519
Colombo,Singapore,2026-03-06,Air India,"5:05 PM
 – 
7:00 AM+1",5:05 PM,,1 stop,$551
Colombo,Singapore,2026-03-06,"SriLankan, Malaysia Airlines","7:40 AM
 – 
4:40 PM",7:40 AM,,1 stop,$669
Colombo,Singapore,2026-03-07,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$281
Colombo,Singapore,2026-03-07,AirAsia,"10:25 AM
 – 
7:40 PM",10:25 AM,,1 stop,$300
Colombo,Singapore,2026-03-07,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,$371
Colombo,Singapore,2026-03-07,SriLankan,"12:10 PM
 – 
6:40 PM",12:10 PM,,Nonstop,$371
Colombo,Singapore,2026-03-07,Singapore Airlines,"12:45 AM
 – 
7:15 AM",12:45 AM,,Nonstop,$540
Colombo,Singapore,2026-03-07,Air India,"8:20 AM
 – 
9:45 PM",8:20 AM,,1 stop,$429
Colombo,Singapore,2026-03-07,Air India,"5:05 PM
 – 
7:00 AM+1",5:05 PM,,1 stop,$459
Colombo,Singapore,2026-03-07,Etihad,"4:20 PM
 – 
9:35 AM+1",4:20 PM,,1 stop,$567
Colombo,Singapore,2026-03-07,"SriLankan, Malaysia Airlines","7:40 AM
 – 
4:40 PM",7:40 AM,,1 stop,$748
Colombo,Singapore,2026-03-08,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$362
Colombo,Singapore,2026-03-08,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,$371
Colombo,Singapore,2026-03-08,SriLankan,"12:10 PM
 – 
6:40 PM",12:10 PM,,Nonstop,$371
Colombo,Singapore,2026-03-08,Singapore Airlines,"12:15 PM
 – 
6:50 PM",12:15 PM,,Nonstop,Price unavailable
Colombo,Singapore,2026-03-08,Air India,"4:00 PM
 – 
6:30 PM+1",4:00 PM,,1 stop,$339
Colombo,Singapore,2026-03-08,Singapore Airlines,"12:45 AM
 – 
7:15 AM",12:45 AM,,Nonstop,Price unavailable
Colombo,Singapore,2026-03-09,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$299
Colombo,Singapore,2026-03-09,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,$371
Colombo,Singapore,2026-03-09,SriLankan,"12:10 PM
 – 
6:40 PM",12:10 PM,,Nonstop,$457
Colombo,Singapore,2026-03-09,Singapore Airlines,"12:45 AM
 – 
7:15 AM",12:45 AM,,Nonstop,Price unavailable
Colombo,Singapore,2026-03-09,AirAsia,"10:25 AM
 – 
9:55 PM",10:25 AM,,1 stop,$402
Colombo,Singapore,2026-03-09,AirAsia,"10:25 AM
 – 
7:40 PM",10:25 AM,,1 stop,$410
Colombo,Singapore,2026-03-09,Air India,"4:00 PM
 – 
6:30 PM+1",4:00 PM,,1 stop,$454
Colombo,Singapore,2026-03-09,Etihad,"4:20 PM
 – 
9:35 AM+1",4:20 PM,,1 stop,$567
Colombo,Singapore,2026-03-09,Air India,"5:05 PM
 – 
7:00 AM+1",5:05 PM,,1 stop,$576
Colombo,Singapore,2026-03-10,AirAsia,"10:25 AM
 – 
9:55 PM",10:25 AM,,1 stop,$296
Colombo,Singapore,2026-03-10,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$296
Colombo,Singapore,2026-03-10,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,$371
Colombo,Singapore,2026-03-10,AirAsia,"10:25 AM
 – 
7:40 PM",10:25 AM,,1 stop,$380
Colombo,Singapore,2026-03-10,SriLankan,"12:10 PM
 – 
6:40 PM",12:10 PM,,Nonstop,$391
Colombo,Singapore,2026-03-10,Singapore Airlines,"12:15 PM
 – 
6:50 PM",12:15 PM,,Nonstop,Price unavailable
Colombo,Singapore,2026-03-10,Air India,"8:20 AM
 – 
9:45 PM",8:20 AM,,1 stop,$429
Colombo,Singapore,2026-03-10,Air India,"4:00 PM
 – 
9:15 AM+1",4:00 PM,,1 stop,$459
Colombo,Singapore,2026-03-10,Air India,"5:05 PM
 – 
7:00 AM+1",5:05 PM,,1 stop,$510
Colombo,Singapore,2026-03-10,Etihad,"4:20 PM
 – 
9:35 AM+1",4:20 PM,,1 stop,$567
Colombo,Singapore,2026-03-10,Singapore Airlines,"12:45 AM
 – 
7:15 AM",12:45 AM,,Nonstop,Price unavailable
Colombo,Singapore,2026-03-11,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$278
Colombo,Singapore,2026-03-11,Singapore Airlines,"12:45 AM
 – 
7:15 AM",12:45 AM,,Nonstop,$331
Colombo,Singapore,2026-03-11,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,$371
Colombo,Singapore,2026-03-11,Air India,"8:20 AM
 – 
9:45 PM",8:20 AM,,1 stop,$339
Colombo,Singapore,2026-03-11,Air India,"9:40 AM
 – 
6:30 PM+1",9:40 AM,,1 stop,$339
Colombo,Singapore,2026-03-11,AirAsia,"10:25 AM
 – 
7:40 PM",10:25 AM,,1 stop,$356
Colombo,Singapore,2026-03-11,SriLankan,"12:10 PM
 – 
6:40 PM",12:10 PM,,Nonstop,$371
Colombo,Singapore,2026-03-11,Emirates,"9:50 PM
 – 
1:35 PM+1",9:50 PM,,1 stop,$580
Colombo,Singapore,2026-03-12,AirAsia,"10:25 AM
 – 
7:40 PM",10:25 AM,,1 stop,$269
Colombo,Singapore,2026-03-12,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$276
Colombo,Singapore,2026-03-12,SriLankan,"12:10 PM
 – 
6:40 PM",12:10 PM,,Nonstop,$371
Colombo,Singapore,2026-03-12,Singapore Airlines,"12:15 PM
 – 
6:50 PM",12:15 PM,,Nonstop,$431
Colombo,Singapore,2026-03-12,Singapore Airlines,"12:45 AM
 – 
7:15 AM",12:45 AM,,Nonstop,$479
Colombo,Singapore,2026-03-12,Air India,"8:20 AM
 – 
9:45 PM",8:20 AM,,1 stop,$339
Colombo,Singapore,2026-03-12,Air India,"5:05 PM
 – 
9:20 AM+1",5:05 PM,,1 stop,$434
Colombo,Singapore,2026-03-12,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,$548
Colombo,Singapore,2026-03-13,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$268
Colombo,Singapore,2026-03-13,AirAsia,"10:25 AM
 – 
7:40 PM",10:25 AM,,1 stop,$276
Colombo,Singapore,2026-03-13,Singapore Airlines,"12:45 AM
 – 
7:15 AM",12:45 AM,,Nonstop,$331
Colombo,Singapore,2026-03-13,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,$371
Colombo,Singapore,2026-03-13,SriLankan,"12:10 PM
 – 
6:40 PM",12:10 PM,,Nonstop,$371
Colombo,Singapore,2026-03-13,Air India,"4:00 PM
 – 
6:30 PM+1",4:00 PM,,1 stop,$339
Colombo,Singapore,2026-03-13,Air India,"5:05 PM
 – 
7:00 AM+1",5:05 PM,,1 stop,$459
Colombo,Singapore,2026-03-13,Emirates,"9:50 PM
 – 
1:35 PM+1",9:50 PM,,1 stop,$568
Colombo,Singapore,2026-03-14,AirAsia,"10:25 AM
 – 
7:40 PM",10:25 AM,,1 stop,$350
Colombo,Singapore,2026-03-14,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$355
Colombo,Singapore,2026-03-14,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,$371
Colombo,Singapore,2026-03-14,SriLankan,"12:10 PM
 – 
6:40 PM",12:10 PM,,Nonstop,$371
Colombo,Singapore,2026-03-14,Singapore Airlines,"12:45 AM
 – 
7:15 AM",12:45 AM,,Nonstop,$448
Colombo,Singapore,2026-03-14,Air India,"4:00 PM
 – 
6:30 PM+1",4:00 PM,,1 stop,$379
Colombo,Singapore,2026-03-14,Air India,"5:05 PM
 – 
9:20 AM+1",5:05 PM,,1 stop,$434
Colombo,Singapore,2026-03-14,Air India,"5:05 PM
 – 
7:00 AM+1",5:05 PM,,1 stop,$459
Colombo,Singapore,2026-03-15,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$300
Colombo,Singapore,2026-03-15,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,$371
Colombo,Singapore,2026-03-15,SriLankan,"12:10 PM
 – 
6:40 PM",12:10 PM,,Nonstop,$371
Colombo,Singapore,2026-03-15,Singapore Airlines,"12:15 PM
 – 
6:50 PM",12:15 PM,,Nonstop,Price unavailable
Colombo,Singapore,2026-03-15,Air India,"8:20 AM
 – 
9:45 PM",8:20 AM,,1 stop,$339
Colombo,Singapore,2026-03-15,Air India,"4:00 PM
 – 
6:30 PM+1",4:00 PM,,1 stop,$339
Colombo,Singapore,2026-03-15,AirAsia,"10:25 AM
 – 
7:40 PM",10:25 AM,,1 stop,$353
Colombo,Singapore,2026-03-15,Air India,"4:00 PM
 – 
9:15 AM+1",4:00 PM,,1 stop,$459
Colombo,Singapore,2026-03-15,Emirates,"9:50 PM
 – 
1:35 PM+1",9:50 PM,,1 stop,$635
Colombo,Singapore,2026-03-15,Singapore Airlines,"12:45 AM
 – 
7:15 AM",12:45 AM,,Nonstop,Price unavailable
Colombo,Singapore,2026-03-16,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$368
Colombo,Singapore,2026-03-16,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,$371
Colombo,Singapore,2026-03-16,Singapore Airlines,"12:45 AM
 – 
7:15 AM",12:45 AM,,Nonstop,$535
Colombo,Singapore,2026-03-16,Air India,"4:00 PM
 – 
9:15 AM+1",4:00 PM,,1 stop,$339
Colombo,Singapore,2026-03-16,AirAsia,"10:25 AM
 – 
7:40 PM",10:25 AM,,1 stop,$376
Colombo,Singapore,2026-03-16,Air India,"8:20 AM
 – 
9:45 PM",8:20 AM,,1 stop,$434
Colombo,Singapore,2026-03-16,SriLankan,"12:10 PM
 – 
6:40 PM",12:10 PM,,Nonstop,$457
Colombo,Singapore,2026-03-16,Emirates,"9:50 PM
 – 
1:35 PM+1",9:50 PM,,1 stop,$568
Colombo,Singapore,2026-03-17,Air India,"8:20 AM
 – 
9:45 PM",8:20 AM,,1 stop,$339
Colombo,Singapore,2026-03-17,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$353
Colombo,Singapore,2026-03-17,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,$371
Colombo,Singapore,2026-03-17,SriLankan,"12:10 PM
 – 
6:40 PM",12:10 PM,,Nonstop,$371
Colombo,Singapore,2026-03-17,Singapore Airlines,"12:15 PM
 – 
6:50 PM",12:15 PM,,Nonstop,Price unavailable
Colombo,Singapore,2026-03-17,Air India,"4:00 PM
 – 
9:15 AM+1",4:00 PM,,1 stop,$339
Colombo,Singapore,2026-03-17,Air India,"5:05 PM
 – 
6:55 PM+1",5:05 PM,,1 stop,$339
Colombo,Singapore,2026-03-17,Air India,"5:05 PM
 – 
7:00 AM+1",5:05 PM,,1 stop,$434
Colombo,Singapore,2026-03-17,Emirates,"9:50 PM
 – 
1:35 PM+1",9:50 PM,,1 stop,$580
Colombo,Singapore,2026-03-17,Singapore Airlines,"12:45 AM
 – 
7:15 AM",12:45 AM,,Nonstop,Price unavailable
Colombo,Singapore,2026-03-18,AirAsia,"10:50 PM
 – 
7:05 AM+1",10:50 PM,,1 stop,$353
Colombo,Singapore,2026-03-18,SriLankan,"1:35 AM
 – 
8:10 AM",1:35 AM,,Nonstop,$371
